ID,Name,Type,Country,Title,Call Sign,Vessel Type,Tonnage,Gross Registered Tonnage,Vessel Flag,Vessel Owner,Aliases
19629,SINGWANG ECONOMICS AND TRADING GENERAL CORPORATION,-0- ,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214."
19630,KOREA FOREIGN TECHNICAL TRADE CENTER,-0- ,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214."
19679,JAMIA ASARIYA MADRASSA,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: NURISTANI, Abdul Aziz; Linked To: LASHKAR E-TAYYIBA."
19682,AL RAHMAH WELFARE ORGANIZATION,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Registered Charity No. 2150/5/4129 (Pakistan); alt. Registered Charity No. 749/5/4129 (Pakistan); a.k.a. 'AL RAHMAN WELFARE FOUNDATION'; a.k.a. 'AL RAHMAN ORGANIZATION'; a.k.a. 'RWO'; Linked To: MCLINTOCK, James Alexander."
19709,"AIRCRAFT, AVIONICS, PARTS & SUPPORT LTD.",-0- ,SDGT] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; UK Company Number 03632365; Linked To: MAHAN AIR.
19711,HSI TRADING FZE,-0- ,SDGT] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: MAHAN AIR.
19712,AVIATION CAPITAL SOLUTIONS LTD.,-0- ,SDGT] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: MAHAN AIR.
19714,GRANDEUR GENERAL TRADING FZE,-0- ,SDGT] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: MAHAN AIR.
19715,SHAHID NURI INDUSTRIES,-0- ,NPWMD] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: SHAHID HEMMAT INDUSTRIAL GROUP.
19716,SHAHID MOVAHED INDUSTRIES,-0- ,NPWMD] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: SHAHID HEMMAT INDUSTRIAL GROUP.
19730,MAZAKA GENERAL TRADING L.L.C.,-0- ,TCO,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website http://mazakatrading.com; National ID No. 214774 (United Arab Emirates); Trade License No. 683633 (United Arab Emirates); Linked To: ALTAF KHANANI MONEY LAUNDERING ORGANIZATION.
19731,JETLINK TEXTILES TRADING,-0- ,TCO,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Commercial Registry Number 1144902; License 717783; Linked To: ALTAF KHANANI MONEY LAUNDERING ORGANIZATION.
19732,SEVEN SEA GOLDEN GENERAL TRADING LLC,-0- ,TCO,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Linked To: ALTAF KHANANI MONEY LAUNDERING ORGANIZATION.
19733,AYDAH TRADING LLC,-0- ,TCO,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Linked To: ALTAF KHANANI MONEY LAUNDERING ORGANIZATION.
19734,WADI AL AFRAH TRADING LLC,-0- ,TCO,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Registration ID 620850 (United Arab Emirates); Linked To: ALTAF KHANANI MONEY LAUNDERING ORGANIZATION.
19789,MINISTRY OF STATE SECURITY PRISONS BUREAU,-0- ,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214."
19790,MINISTRY OF PEOPLE'S SECURITY CORRECTIONAL BUREAU,-0- ,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214."
19889,ISIL-SAUDI ARABIA,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'WILAYAT NAJD'; a.k.a. 'NAJD PROVINCE'; a.k.a. 'PROVINCE OF THE TWO HOLY PLACES'; a.k.a. 'AL-HIJAZ PROVINCE'.
19890,ISIL-LIBYA,-0- ,FTO] [SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'WILAYAT BARQA'; a.k.a. 'WILAYAT FEZZAN'; a.k.a. 'WILAYAT TRIPOLITANIA'; a.k.a. 'WILAYAT TARABLUS'; a.k.a. 'WILAYAT AL-TARABLUS'.
19892,ISIL-YEMEN,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'WILAYAT AL-YEMEN'; a.k.a. 'PROVINCE OF YEMEN'.
19936,AVICAL S.A.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 810006556-9 (Colombia).
19937,INVERSIONES LA PLATA M & M S. EN C.A.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 900324723-2 (Colombia).
19938,ROMIK S.A.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,RUC # 1661921-1-677849 (Panama).
19939,"GEMUHO HOLDING, INC",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,RUC # 2388488-1-803204 (Panama).
19940,UNIREFRICLIMA S.A.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,RUC # 155608664-2-2015 (Panama).
19941,MUNSA INTERNATIONAL INVESMENTS S.A.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,RUC # 155608664-2-2015 (Panama).
19949,JAMA'AT UL DAWA AL-QU'RAN,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'JDQS'; a.k.a. 'SALAFI GROUP'; a.k.a. 'JDQ'.
19950,TARIQ GIDAR GROUP,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'TGG'; a.k.a. 'THE ASIAN TIGERS'.
19972,KAY ZONE GENERAL TRADING LLC,-0- ,TCO,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Registration ID 1046349 (United Arab Emirates); Dubai Chamber of Commerce Membership No. 175229; Trade License No. 626883 (United Arab Emirates); Linked To: KHANANI, Obaid Altaf."
19973,KAY ZONE BUILDERS & DEVELOPERS,-0- ,TCO,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: KHANANI, Hozaifa Javed."
19974,LANDTEK DEVELOPERS,-0- ,TCO,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: KHANANI, Obaid Altaf."
19975,UNICO TEXTILES,-0- ,TCO,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: KHANANI, Hozaifa Javed."
20010,KHALID BIN AL-WALID ARMY,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'YMB'; a.k.a. 'LSY'.
20029,PJSC MOSTOTREST,-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website www.mostro.ru; Email Address pressa@mostro.ru; MICEX Code MSTT; Registration ID 1027739167246 (Russia); Tax ID No. 7701045732 (Russia); Identification Number ISIN: RU0009177331; Government Gazette Number 01386148 (Russia).
20030,SGM MOST OOO,-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Registration ID 1157746088170 (Russia); Tax ID No. 7730018980 (Russia); Government Gazette Number 29170220 (Russia).
20089,MAHROUS TRADING FZE,-0- ,NPWMD,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Linked To: SCIENTIFIC STUDIES AND RESEARCH CENTER.
20090,MAHROUS GROUP,-0- ,NPWMD,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Linked To: SCIENTIFIC STUDIES AND RESEARCH CENTER.
20118,MINISTRY OF PEOPLE'S SECURITY,-0- ,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; a.k.a. 'MPS'."
20123,ORGANIZATION AND GUIDANCE DEPARTMENT,-0- ,DPRK2,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214."
20129,MINISTRY OF STATE SECURITY,-0- ,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214."
20151,SBK IMPORT S.A.C.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,RUC # 20520935461 (Peru).
20153,R INVER CORP S.A.C.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,RUC # 20562939068 (Peru).
20159,AL-QA'IDA IN THE INDIAN SUBCONTINENT,-0- ,FTO] [SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
20199,OOO SHIPYARD 'ZALIV',-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website http://www.zalivkerch.com/; alt. Website http://www.zaliv.com/; Email Address zaliv@zalivkerch.com.
20200,FEDERAL SUE SHIPYARD 'MORYE',-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website http://moreship.ru/; Email Address office@moreship.ru; a.k.a. 'MORE SHIPYARD'.
20201,OAO SHIP REPAIR CENTER 'ZVEZDOCHKA',-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website www.star.ru; alt. Website http://starsmz.ru/; alt. Website http://sevmorzavod.com/; Email Address info@star.ru; alt. Email Address star_sev@mail.ru; alt. Email Address office@smp.com.ua; Registration ID 1082902002677 (Russia); Tax ID No. 2902060361 (Russia).
20202,SUE RC 'FEODOSIA OPTICAL PLANT',-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website http://www.fkoz.feodosia.com.ua/; Email Address optic_plant_sbut@bk.ru.
20203,OAO 'URANIS-RADIOSISTEMY',-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website www.uranis.net; Email Address uranis@uranis.net; alt. Email Address info@uranis.net; alt. Email Address vlad_k@uranis.net; Registration ID 1149204003233; Tax ID No. 9201001120.
20205,CLAMASAN S.A.S.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 811039334-6 (Colombia).
20206,GUISANES S.A.S.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 811039331-4 (Colombia).
20207,AGROINDUSTRIAS CIMA S.A.S.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 900383867-6 (Colombia).
20208,AGROPECUARIA MAIS SOCIEDAD POR ACCIONES SIMPLIFICADA,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 900385162-1 (Colombia).
20209,C.M.V. CARNES S.A.S.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 900392593-1 (Colombia).
20210,FKU UPRDOR 'TAMAN',-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website http://fkutaman.ru/; Email Address office@fkutaman.ru.
20211,FAU 'GLAVGOSEKSPERTIZA ROSSII',-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website http://gge.ru; Email Address info@gge.ru.
20219,YONA STAR INTERNATIONAL,-0- ,SYRIA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website http://www.yonastar.com.
20223,"T-RUBBER CO., LTD",-0- ,SYRIA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website http://www.t-rubber.com/; a.k.a. 'T-RUBBER'.
20246,MONETA TRANSFER AND EXCHANGE,-0- ,SYRIA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: KHOURI, Atiya; Linked To: MAKHLUF, Rami; Linked To: SYRIATEL; Linked To: MAYALEH, Adib."
20247,E.K.-ULTRA FINANCIAL GROUP LIMITED,-0- ,SYRIA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Registration ID HE 242159; Linked To: NICOLAOU, Nicos."
20248,ARGUS CONSTRUCTION,-0- ,SYRIA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: ABDULKARIM, Wael."
20252,"PROFIT CORPORATION, C.A.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,RIF # J-00317392-4 (Venezuela).
20253,YAKIMA TRADING CORPORATION,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,RUC # 3196611412868 (Panama).
20254,"GRUPO SAHECT, C.A.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,RIF # J-29620174-9 (Venezuela).
20255,"ALFA ONE, C.A.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,RIF # J-31482089-3 (Venezuela).
20256,"SMT TECNOLOGIA, C.A.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,RIF # J-40068226-6 (Venezuela).
20257,"SERVICIOS TECNOLOGICOS INDUSTRIALES, C.A.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,RIF # J-31103570-2 (Venezuela).
20258,MFAA HOLDINGS LIMITED,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Company Number 1793372 (Virgin Islands, British)."
20259,"YAKIMA OIL TRADING, LLP",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Commercial Registry Number OC390985 (United Kingdom).
20260,1425 BRICKELL AVE 63-F LLC,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Tax ID No. 71-1053365 (United States).
20261,"1425 BRICKELL AVENUE UNIT 46B, LLC",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Tax ID No. 90-0865341 (United States).
20262,1425 BRICKELL AVENUE 64E LLC,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Tax ID No. 90-1019707 (United States).
20263,AGUSTA GRAND I LLC,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Tax ID No. 36-4802365 (United States).
20264,200G PSA HOLDINGS LLC,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Tax ID No. 80-0890696 (United States).
20283,CJSC ABR MANAGEMENT,-0- ,UKRAINE-EO13661,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'ABR'; Linked To: BANK ROSSIYA.
20284,SALVATION COMMITTEE OF UKRAINE,-0- ,UKRAINE-EO13660,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://comitet.su/about/; Email Address comitet@comitet.su; alt. Email Address komitet_2015@yahoo.com; Linked To: AZAROV, Mykola Yanovych."
20285,AO 'INSTITUTE GIPROSTROYMOST-SAINT-PETERSBURG',-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website www.gpsm.ru; Email Address office@gpsm.ru; Registration ID 1037828021660 (Russia); Tax ID No. 7826717210 (Russia); Government Gazette Number 53289443 (Russia).
20286,OOO 'STG-EKO',-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website http://www.stg-eco.ru/; Email Address info@stg-eco.ru; alt. Email Address info.rb@stg-eco.ru; Registration ID 1097847009215 (Russia); Tax ID No. 7816458415 (Russia).
20287,OOO 'DSK',-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website http://dorstroycom.ru; Email Address dsk@dorstroycom.ru; alt. Email Address secretar@dorstroycom.ru; Registration ID 1036906000922 (Russia).
20288,SOVFRACHT-SOVMORTRANS GROUP,-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
20289,SMT-K,-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Email Address info@smt-k.ru; alt. Email Address info@parom-k.ru.
20290,LLC KOKSOKHIMTRANS,-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
20291,SOVFRACHT MANAGING COMPANY LLC,-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Email Address general@sovfracht.ru.
20292,OJSC SOVFRACHT,-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Email Address general@sovfracht.ru.
20293,CJSC SOVMORTRANS,-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Email Address smt@sovmortrans.com.
20360,JAMAAT-UL-AHRAR,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'JUA'; a.k.a. 'TTP-JA'; a.k.a. 'TTP-JUA'.
20379,KOBE YAMAGUCHI-GUMI,-0- ,TCO,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Linked To: YAKUZA.
20380,YAMAKEN-GUMI,-0- ,TCO,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: KOBE YAMAGUCHI-GUMI; Linked To: INOUE, Kunio."
20442,G & M AUTOS S.A.C.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,RUC # 20513664339 (Peru).
20520,AIR KORYO,-0- ,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214."
20560,GLOBAL CLEANERS S.A.R.L.,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions Pursuant to the Hizballah Financial Sanctions Regulations; Linked To: HIZBALLAH; Linked To: TABAJA, Adham Husayn."
20564,DANDONG HONGXIANG INDUSTRIAL DEVELOPMENT CO LTD,-0- ,NPWMD,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214."
20568,NORTH EAST ASIA BANK,-0- ,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"SWIFT/BIC NEABKPPY; Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; all offices worldwide."
20569,KORYO CREDIT DEVELOPMENT BANK,-0- ,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"SWIFT/BIC KGCBKPPY; Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; all offices worldwide."
20570,RASON INTERNATIONAL COMMERCIAL BANK,-0- ,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; all offices worldwide."
20571,KUMGANG BANK,-0- ,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"SWIFT/BIC KMBKKPPY; Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; all offices worldwide."
20572,KORYO BANK,-0- ,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"SWIFT/BIC KORBKPPY; Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; all offices worldwide."
20573,KOREA NATIONAL INSURANCE CORPORATION,-0- ,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214."
20574,KOREA HAEGUMGANG TRADING CORPORATION,-0- ,DPRK2,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214."
20578,MANSUDAE OVERSEAS PROJECT GROUP OF COMPANIES,-0- ,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214."
20579,DAEWON INDUSTRIES,-0- ,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214."
20580,KANGBONG TRADING CORPORATION,-0- ,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214."
20581,KOREA OIL EXPLORATION CORPORATION,-0- ,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; a.k.a. 'KOEC'."
20603,KOREA KUMSAN TRADING CORPORATION,-0- ,NPWMD,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Linked To: GENERAL BUREAU OF ATOMIC ENERGY."
20620,JUND AL-AQSA,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'JAA'.
20820,AL-OMGY AND BROTHERS MONEY EXCHANGE,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: AL-QA'IDA IN THE ARABIAN PENINSULA; Linked To: AL-OMGY, Said Salih Abd-Rabbuh; Linked To: AL-OMGY, Muhammad Salih Abd-Rabbuh."
20954,SYRIAN ARAB ARMY,-0- ,SYRIA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
20955,SYRIAN ARAB AIR DEFENSE FORCES,-0- ,SYRIA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
20956,SYRIAN ARAB NAVY,-0- ,SYRIA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
20957,SYRIAN ARAB REPUBLICAN GUARD,-0- ,SYRIA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
20960,SYRIAN AIR FORCE,-0- ,SYRIA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
20981,RAHMAH CHARITABLE ORGANIZATION,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: SADIQ AL-AHDAL, Abdallah Faysal."
21003,"INSTITUT STROIPROEKT, AO",-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website http://www.stpr.ru; Email Address Most@stpr.ru; alt. Email Address Murina@stpr.ru; Registration ID 1027810258673; Tax ID No. 7826688390; Government Gazette Number 11117863.
21023,FLORES DRUG TRAFFICKING ORGANIZATION,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
21038,"KARST, OOO",-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website http://www.oldcitykarst.ru; Registration ID 1037800012711; Tax ID No. 7801106690; Government Gazette Number 48937526; a.k.a. 'KARST LTD.'; a.k.a. 'LLC KARST'.
21039,CRIMEAN RAILWAY,-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website http://www.crimearw.ru; Email Address ngkkjd@mail.ru; Registration ID 1159102022738; V.A.T. Number 9102157783.
21040,CRIMEAN PORTS,-0- ,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Email Address crimeaport@mail.ru; Registration ID 1149102012620; V.A.T. Number 9111000450; a.k.a. 'SUE RC 'KMP''.
